period,department,category,transaction_count,total_amount,budget,variance,budget_utilization_pct,variance_pct,budget_available,avg_transaction_value,spending_deviation_pct,transaction_count_deviation_pct,period_total_spending,period_spending_change_pct,rolling_3m_avg_spending,rolling_spending_deviation_pct,high_budget_utilization,high_spending_deviation,high_transaction_deviation,large_period_change,large_rolling_deviation,anomaly_score,is_anomaly,anomaly_signals
2025-10,HR,Recruitment,37,174083.57,164640.1,9443.47,105.735826205159,5.735826205159011,1,4704.961351351351,-27.812996701801374,-18.081180811808117,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2025-10,HR,Service Revenue,31,594740.58,,,,,0,19185.18,-13.042429879096613,1.8248175182481805,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,HR,Software,51,259456.74,251829.87,7626.869999999995,103.02858036657842,3.028580366578435,1,5087.3870588235295,-2.113905965738676,8.639053254437872,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,False,False,False,False,1,0,high budget utilization
2025-10,HR,Subscription,30,549777.21,,,,,0,18325.907,-15.12090362173475,5.468750000000005,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,HR,Training,56,235229.77,214510.62,20719.149999999998,109.65879917740202,9.658799177402033,1,4200.531607142857,10.807188371292188,18.032786885245905,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,False,False,False,False,1,0,high budget utilization
2025-10,HR,Transaction Fees,29,520319.42,,,,,0,17942.048965517242,-16.302272500714288,2.9585798816568003,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,IT,Cloud Services,82,1308111.54,1371432.72,-63321.179999999935,95.38284459189512,-4.617155408104886,1,15952.57975609756,1.958600561706821,14.241486068111463,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,IT,Cybersecurity,67,838350.99,809962.89,28388.099999999977,103.50486427841156,3.504864278411567,1,12512.70134328358,-20.348983835796417,-7.938931297709916,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2025-10,IT,Hardware,82,1347519.4,1242058.36,105461.0399999998,108.49082807993014,8.490828079930141,1,16433.163414634146,5.165149069998947,11.060948081264115,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,False,False,False,False,1,0,high budget utilization
2025-10,IT,Product Sales,32,619902.2,,,,,0,19371.94375,-39.74975440722675,-29.411764705882355,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-10,IT,Service Revenue,52,991924.32,,,,,0,19075.46769230769,-4.917268423738723,13.730255164034023,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,IT,Software,77,921195.82,840735.81,80460.0099999999,109.5701894748601,9.57018947486011,1,11963.582077922078,-2.0324143643269137,11.954765751211642,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,False,False,False,False,1,0,high budget utilization
2025-10,IT,Subscription,39,795527.38,,,,,0,20398.137948717947,-19.074615702256143,-12.79503105590062,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,IT,Transaction Fees,58,991774.72,,,,,0,17099.564137931033,5.300283831738273,34.536082474226795,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,True,False,False,1,0,high transaction deviation
2025-10,Marketing,Advertising,83,1314511.33,1211877.19,102634.14000000012,108.46902151859136,8.469021518591347,1,15837.48590361446,-11.917275875501664,-4.840764331210198,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,False,False,False,False,1,0,high budget utilization
2025-10,Marketing,Content,86,800647.47,822874.79,-22227.320000000065,97.29882112441432,-2.701178875585685,1,9309.85430232558,-6.630395787323671,-2.946708463949846,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,Marketing,Events,101,1194353.22,1094644.87,99708.34999999986,109.10873953120522,9.108739531205206,1,11825.279405940591,-2.2251841794921234,15.501905972045746,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,False,False,False,False,1,0,high budget utilization
2025-10,Marketing,Product Sales,55,1341996.4,,,,,0,24399.934545454544,16.412509203057375,1.4344262295081982,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,Marketing,Service Revenue,51,958790.6,,,,,0,18799.81568627451,-19.10436221333619,-6.134969325153379,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,Marketing,Software,95,884766.52,858967.41,25799.109999999982,103.0035027755011,3.0035027755011083,1,9313.331789473685,-13.626529576626456,3.6992116434202513,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,False,False,False,False,1,0,high budget utilization
2025-10,Marketing,Subscription,65,1443213.2,,,,,0,22203.28,18.57786233153115,16.650049850448656,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,Marketing,Transaction Fees,41,794163.97,,,,,0,19369.852926829262,-30.83721941463951,-17.4496644295302,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,True,False,False,False,1,0,high spending deviation
2025-10,Operations,Logistics,93,1487113.49,1450542.81,36570.679999999935,102.52117205696258,2.5211720569625884,1,15990.467634408602,-30.3213026433915,-7.768595041322309,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2025-10,Operations,Maintenance,111,1297845.62,1267004.51,30841.110000000102,102.43417523430917,2.434175234309158,1,11692.302882882885,-5.149679192077208,11.807498601007282,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,False,False,False,False,1,0,high budget utilization
2025-10,Operations,Product Sales,63,1242199.11,,,,,0,19717.446190476192,-7.043954708833573,5.390334572490705,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,Operations,Service Revenue,53,1159502.02,,,,,0,21877.396603773585,-7.211275927519411,-6.65362035225049,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,Operations,Subscription,65,1071701.75,,,,,0,16487.71923076923,-23.00791559641045,6.363636363636359,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,True,False,False,False,1,0,high spending deviation
2025-10,Operations,Supplies,85,828680.98,763750.5,64930.47999999998,108.5015302772306,8.501530277230586,1,9749.188,-26.620525529169623,-13.363533408833526,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2025-10,Operations,Transaction Fees,74,1899130.32,,,,,0,25663.923243243244,32.51559262729373,20.000000000000004,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-10,Operations,Utilities,120,1609661.78,1628106.4,-18444.61999999988,98.86711212485868,-1.1328878751413225,1,13413.848166666668,11.15009980614142,23.499142367066888,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,True,False,False,1,0,high transaction deviation
2025-10,Sales,Client Entertainment,73,628135.2,622020.66,6114.539999999921,100.98301236489476,0.983012364894748,1,8604.591780821916,-16.480136521861642,-12.399999999999997,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,False,False,False,False,1,0,high budget utilization
2025-10,Sales,Commissions,82,1058976.54,1084765.39,-25788.84999999986,97.62263340647328,-2.377366593526722,1,12914.348048780488,-8.528117517600876,-1.7964071856287425,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,Sales,Product Sales,55,1042333.81,,,,,0,18951.523818181817,-11.256405537933215,6.566200215285247,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,Sales,Service Revenue,46,930410.64,,,,,0,20226.318260869564,-10.371813232921674,-4.498269896193767,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,Sales,Software,86,811056.57,808599.88,2456.689999999944,100.30382022812071,0.3038202281207294,1,9430.890348837209,-2.944880332453587,1.7082785808147156,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,True,False,False,False,False,1,0,high budget utilization
2025-10,Sales,Subscription,60,1081977.32,,,,,0,18032.95533333333,-0.9757003781109812,20.13348164627364,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,True,False,False,1,0,high transaction deviation
2025-10,Sales,Transaction Fees,51,1078588.22,,,,,0,21148.78862745098,-9.109287454072405,-0.7567567567567507,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-10,Sales,Travel,96,932989.77,975903.78,-42914.01000000001,95.60263922740415,-4.397360772595841,1,9718.6434375,3.0330698957322277,16.914749661705002,48992050.97,4.521158000984782,48898213.51333333,0.1919036503063319,False,False,False,False,False,0,0,
2025-11,Customer Support,Outsourcing,75,712532.0,723141.06,-10609.060000000056,98.53291970449028,-1.4670802955097106,1,9500.426666666666,-20.72359932201812,-4.390934844192633,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,False,False,False,1,0,high spending deviation
2025-11,Customer Support,Product Sales,61,1253776.81,,,,,0,20553.71819672131,8.330169852803513,21.192052980132445,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,True,False,False,1,0,high transaction deviation
2025-11,Customer Support,Service Revenue,48,987505.04,,,,,0,20573.021666666667,-9.597065282334762,2.00708382526564,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Customer Support,Software,56,477032.46,434302.68,42729.78000000003,109.83870972198469,9.838709721984683,1,8518.436785714286,-32.68845431758277,-25.277983691623422,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,True,True,False,False,3,1,"high budget utilization, high spending deviation, high transaction deviation"
2025-11,Customer Support,Subscription,47,1031284.46,,,,,0,21942.22255319149,-4.583248697112445,-0.587544065804937,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Customer Support,Support Tools,90,709762.81,726053.07,-16290.259999999893,97.75632654511055,-2.243673454889447,1,7886.253444444445,-5.952694138028233,12.26611226611226,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Customer Support,Training,76,504874.73,488900.96,15973.76999999996,103.26728137330718,3.2672813733071746,1,6643.088552631579,-7.597029520721878,-0.3641660597232256,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,Customer Support,Transaction Fees,36,809949.53,,,,,0,22498.59805555556,-24.24046371275533,-24.825986078886302,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-11,Finance,Audit,52,323186.59,299866.9,23319.69,107.77668025380594,7.776680253805939,1,6215.126730769232,-10.15190851251159,1.07991360691145,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,Finance,Bank Charges,57,250728.34,234034.12,16694.22,107.13324193925229,7.133241939252278,1,4398.742807017544,7.338694736619391,11.159263271939327,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,Finance,Product Sales,25,448211.35,,,,,0,17928.453999999998,-34.95116033113885,-19.499105545617176,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,False,False,False,1,0,high spending deviation
2025-11,Finance,Professional Services,40,281148.72,262848.32,18300.399999999965,106.96234238818798,6.962342388187973,1,7028.717999999999,-22.37299867105473,-13.669064748201444,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2025-11,Finance,Service Revenue,31,751206.35,,,,,0,24232.462903225805,2.723360173408114,-1.5873015873015872,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Finance,Software,63,388414.91,406524.94,-18110.02999999997,95.5451613866544,-4.454838613345585,1,6165.316031746032,16.28993538816144,22.993492407809114,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,True,False,False,1,0,high transaction deviation
2025-11,Finance,Subscription,17,307548.82,,,,,0,18091.10705882353,-54.30492717343866,-44.66546112115732,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-11,Finance,Transaction Fees,23,446096.63,,,,,0,19395.505652173917,-36.55209709739392,-25.27075812274369,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-11,HR,Benefits,44,220909.53,200348.31,20561.22,110.26273693049868,10.26273693049869,1,5020.671136363636,-14.619746321435096,-3.296703296703297,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,HR,Product Sales,25,544176.87,,,,,0,21767.0748,-20.44166150397962,-17.431192660550458,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,False,False,False,1,0,high spending deviation
2025-11,HR,Recruitment,47,191886.74,173553.41,18333.329999999987,110.56350895093333,10.563508950933311,1,4082.696595744681,-20.43057978842817,4.0590405904059095,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2025-11,HR,Service Revenue,24,494537.0,,,,,0,20605.70833333333,-27.693287962827085,-21.167883211678827,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-11,HR,Software,45,224755.76,206855.34,17900.420000000013,108.65359337593124,8.653593375931225,1,4994.572444444445,-15.205658337872158,-4.142011834319524,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,HR,Subscription,20,552581.59,,,,,0,27629.0795,-14.687940530555906,-29.687499999999996,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,True,False,False,1,0,high transaction deviation
2025-11,HR,Training,39,187627.46,178429.09,9198.369999999995,105.15519638641884,5.155196386418826,1,4810.960512820513,-11.616326012446937,-17.798594847775174,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,HR,Transaction Fees,24,397065.15,,,,,0,16544.381250000002,-36.128751980537245,-14.792899408284027,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,False,False,False,1,0,high spending deviation
2025-11,IT,Cloud Services,70,1104024.84,1051886.86,52137.97999999998,104.9566148207232,4.956614820723208,1,15771.783428571429,-13.948601300648804,-2.476780185758505,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,IT,Cybersecurity,72,942081.81,897866.18,44215.62999999989,104.92452338498816,4.92452338498816,1,13084.469583333332,-10.49360664998778,-1.0687022900763272,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,IT,Hardware,71,1075492.0,1016492.18,58999.81999999995,105.80425714637568,5.80425714637568,1,15147.774647887323,-16.06482511228312,-3.8374717832957046,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,IT,Product Sales,41,725090.74,,,,,0,17685.14,-29.52614918603984,-9.55882352941177,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,False,False,False,1,0,high spending deviation
2025-11,IT,Service Revenue,46,915899.06,,,,,0,19910.84913043478,-12.204809664380424,0.6075334143377903,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,IT,Software,62,753763.98,739950.46,13813.52000000002,101.866816867713,1.8668168677130117,1,12157.483548387096,-19.83850159053503,-9.854604200323092,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,IT,Subscription,35,735519.9,,,,,0,21014.85428571429,-25.178903878659558,-21.73913043478261,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-11,IT,Transaction Fees,38,806618.09,,,,,0,21226.791842105264,-14.358460537475075,-11.85567010309279,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Marketing,Advertising,87,1337373.1,1358708.29,-21335.189999999944,98.4297446216362,-1.5702553783638094,1,15372.10459770115,-10.385355279649715,-0.2547770700637015,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Marketing,Content,84,798903.51,812778.86,-13875.349999999977,98.29285053009376,-1.7071494699062395,1,9510.756071428572,-6.833772255824516,-5.203761755485896,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Marketing,Events,85,1159061.97,1136409.8,22652.169999999925,101.9933099837752,1.9933099837752124,1,13636.023176470588,-5.114275455878098,-2.7954256670902144,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,Marketing,Product Sales,45,787013.6,,,,,0,17489.19111111111,-31.7299003537332,-17.008196721311474,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,False,False,False,1,0,high spending deviation
2025-11,Marketing,Service Revenue,50,962461.88,,,,,0,19249.2376,-18.79460684329666,-7.97546012269939,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Marketing,Software,96,968665.03,926524.94,42140.09000000008,104.5481873375152,4.548187337515176,1,10090.260729166666,-5.436114016993717,4.790782292298359,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,Marketing,Subscription,40,852560.04,,,,,0,21314.001,-29.95161972431745,-28.215353938185444,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-11,Marketing,Transaction Fees,53,1314802.91,,,,,0,24807.602075471696,14.50459679922708,6.71140939597316,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Operations,Logistics,102,2047932.77,2083778.19,-35845.419999999925,98.27978715911216,-1.720212840887826,1,20077.77225490196,-4.0441172465519575,1.1570247933884346,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Operations,Maintenance,103,1307034.6,1236334.49,70700.1100000001,105.71852606004708,5.718526060047076,1,12689.656310679611,-4.478121891681508,3.749300503637388,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,Operations,Product Sales,66,1321810.33,,,,,0,20027.429242424245,-1.0865006159828623,10.4089219330855,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Operations,Service Revenue,76,1577447.15,,,,,0,20755.88355263158,26.23462988039547,33.85518590998043,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-11,Operations,Subscription,57,1118205.36,,,,,0,19617.63789473684,-19.66705153027302,-6.727272727272732,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Operations,Supplies,112,1181209.34,1153279.25,27930.090000000084,102.42179766955834,2.421797669558356,1,10546.511964285715,4.595764475294708,14.156285390713474,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,Operations,Transaction Fees,55,1017621.7,,,,,0,18502.212727272727,-28.99342334448428,-10.810810810810809,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,False,False,False,1,0,high spending deviation
2025-11,Operations,Utilities,99,1249595.72,1145531.87,104063.84999999986,109.08432604323788,9.084326043237876,1,12622.17898989899,-13.713122395608384,1.886792452830184,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,Sales,Client Entertainment,82,657937.4,617953.46,39983.94000000006,106.47038047169444,6.470380471694432,1,8023.626829268293,-12.517493327612728,-1.5999999999999943,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-11,Sales,Commissions,87,1212156.33,1266277.84,-54121.51000000001,95.72593720821963,-4.2740627917803575,1,13932.831379310346,4.703189523024009,4.191616766467066,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Sales,Product Sales,48,1200270.98,,,,,0,25005.645416666663,2.190258122498661,-6.996770721205603,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Sales,Service Revenue,43,797993.79,,,,,0,18557.99511627907,-23.127774582319176,-10.726643598615912,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,True,False,False,False,1,0,high spending deviation
2025-11,Sales,Software,77,630758.82,623162.81,7596.009999999893,101.21894469280024,1.218944692800248,1,8191.672987012987,-24.52021841526989,-8.935611038107755,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,True,False,False,False,2,1,"high budget utilization, high spending deviation"
2025-11,Sales,Subscription,52,1046911.83,,,,,0,20132.919807692306,-4.184950261600557,4.115684093437156,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Sales,Transaction Fees,45,998308.03,,,,,0,22184.62288888889,-15.874356399867532,-12.432432432432428,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,False,False,False,False,False,0,0,
2025-11,Sales,Travel,89,1054185.09,1009435.64,44749.45000000007,104.43311571602524,4.433115716025251,1,11844.776292134831,16.41706002951005,8.38971583220568,46155511.35,-5.789795617531778,47340139.15,-2.502374985097603,True,False,False,False,False,1,0,high budget utilization
2025-12,Customer Support,Outsourcing,81,786715.14,792801.7,-6086.55999999994,99.23227208014312,-0.7677279198568747,1,9712.532592592594,-12.46997375826684,3.257790368271957,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Customer Support,Product Sales,51,973050.3,,,,,0,19079.417647058825,-15.925463420940597,1.3245033112582734,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Customer Support,Service Revenue,42,1099900.42,,,,,0,26188.105238095235,0.692373038615142,-10.743801652892564,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Customer Support,Software,80,789876.57,749771.4,40105.169999999925,105.34898637104588,5.348986371045885,1,9873.457125,11.455335397985342,6.74573758339511,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,Customer Support,Subscription,60,1022894.37,,,,,0,17048.2395,-5.359518642010908,26.90951821386604,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,True,False,False,1,0,high transaction deviation
2025-12,Customer Support,Support Tools,67,659608.56,664924.54,-5315.979999999981,99.20051379063256,-0.7994862093674541,1,9844.903880597016,-12.598396087427073,-16.424116424116427,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Customer Support,Training,76,446258.31,426787.67,19470.64000000001,104.56213742069916,4.562137420699154,1,5871.819868421053,-18.3250992873766,-0.3641660597232256,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,Customer Support,Transaction Fees,57,1199642.79,,,,,0,21046.364736842104,12.20993174813798,19.02552204176335,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Finance,Audit,48,322762.79,307682.52,15080.26999999996,104.90124365856076,4.901243658560766,1,6724.2247916666665,-10.269727822936572,-6.69546436285097,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,Finance,Bank Charges,50,209191.91,201863.17,7328.739999999991,103.63054835609684,3.63054835609685,1,4183.8382,-10.44336444432106,-2.49187432286024,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,Finance,Product Sales,30,584201.85,,,,,0,19473.395,-15.214881383744364,-3.398926654740613,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Finance,Professional Services,48,347185.65,353041.55,-5855.899999999965,98.34130005377556,-1.65869994622445,1,7233.034375,-4.139770175938446,3.5971223021582683,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Finance,Service Revenue,32,677348.82,,,,,0,21167.150625,-7.376253142837546,1.5873015873015872,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Finance,Software,58,350985.49,367277.4,-16291.910000000033,95.56414034732327,-4.4358596526767045,1,6051.473965517242,5.08371049474434,13.232104121475055,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Finance,Subscription,28,570713.29,,,,,0,20382.6175,-15.204404459635326,-8.860759493670884,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,Finance,Transaction Fees,41,911009.8,,,,,0,22219.7512195122,29.57206454064132,33.21299638989169,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-12,HR,Benefits,51,293581.6,288212.58,5369.01999999996,101.8628680260938,1.862868026093781,1,5756.501960784313,13.467587764814713,12.087912087912088,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,HR,Product Sales,37,753018.97,,,,,0,20351.86405405405,10.09093074680777,22.20183486238532,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,True,False,False,1,0,high transaction deviation
2025-12,HR,Recruitment,46,205580.46,201803.99,3776.470000000001,101.87135546725314,1.8713554672531507,1,4469.140434782608,-14.752223061227498,1.845018450184507,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,HR,Service Revenue,30,548837.48,,,,,0,18294.582666666665,-19.75396457379802,-1.459854014598535,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,HR,Software,60,350744.15,354372.69,-3628.539999999979,98.9760666940785,-1.0239333059215086,1,5845.735833333334,32.32639417602743,27.810650887573967,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
2025-12,HR,Subscription,28,553606.69,,,,,0,19771.6675,-14.52967721931869,-1.5624999999999944,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,False,False,False,False,0,0,
2025-12,HR,Training,48,178571.96,169775.27,8796.690000000002,105.18137299973075,5.181372999730764,1,3720.2491666666665,-15.882004180207066,1.1709601873536333,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,True,False,False,False,False,1,0,high budget utilization
2025-12,HR,Transaction Fees,36,748345.23,,,,,0,20787.3675,20.377584861103763,27.81065088757396,51121486.89,10.759225485213909,48756349.73666667,4.850931552725847,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
